"initial_alias","converted_alias","name","description","namespace"
"ENSMUSG00000023973","ENSMUSG00000023973","Cnpy3","canopy FGF signaling regulator 3 [Source:MGI Symbol;Acc:MGI:1919279]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032038","ENSMUSG00000032038","St3gal4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:MGI Symbol;Acc:MGI:1316743]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028252","ENSMUSG00000028252","Ccnc","cyclin C [Source:MGI Symbol;Acc:MGI:1858199]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037525","ENSMUSG00000037525","Bcdin3d","BCDIN3 domain containing [Source:MGI Symbol;Acc:MGI:1922534]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033715","ENSMUSG00000033715","Akr1c14","aldo-keto reductase family 1, member C14 [Source:MGI Symbol;Acc:MGI:2145458]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044715","ENSMUSG00000044715","Gskip","GSK3B interacting protein [Source:MGI Symbol;Acc:MGI:1914037]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034620","ENSMUSG00000034620","Rxylt1","ribitol xylosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384919]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053604","ENSMUSG00000053604","Rpia","ribose 5-phosphate isomerase A [Source:MGI Symbol;Acc:MGI:103254]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000064202","ENSMUSG00000064202","Spata6l","spermatogenesis associated 6 like [Source:MGI Symbol;Acc:MGI:1918036]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029640","ENSMUSG00000029640","Usp12","ubiquitin specific peptidase 12 [Source:MGI Symbol;Acc:MGI:1270128]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037104","ENSMUSG00000037104","Socs5","suppressor of cytokine signaling 5 [Source:MGI Symbol;Acc:MGI:2385459]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030741","ENSMUSG00000030741","Spns1","SPNS lysolipid transporter 1, lysophospholipid [Source:MGI Symbol;Acc:MGI:1920908]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024164","ENSMUSG00000024164","C3","complement component 3 [Source:MGI Symbol;Acc:MGI:88227]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027752","ENSMUSG00000027752","Exosc8","exosome component 8 [Source:MGI Symbol;Acc:MGI:1916889]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032420","ENSMUSG00000032420","Nt5e","5' nucleotidase, ecto [Source:MGI Symbol;Acc:MGI:99782]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030180","ENSMUSG00000030180","Kdm5a","lysine (K)-specific demethylase 5A [Source:MGI Symbol;Acc:MGI:2136980]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020608","ENSMUSG00000020608","Smc6","structural maintenance of chromosomes 6 [Source:MGI Symbol;Acc:MGI:1914491]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035765","ENSMUSG00000035765","Dym","dymeclin [Source:MGI Symbol;Acc:MGI:1918480]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022848","ENSMUSG00000022848","Slc49a4","solute carrier family 49 member 4 [Source:MGI Symbol;Acc:MGI:2387188]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025092","ENSMUSG00000025092","Hspa12a","heat shock protein 12A [Source:MGI Symbol;Acc:MGI:1920692]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043207","ENSMUSG00000043207","Zmpste24","zinc metallopeptidase, STE24 [Source:MGI Symbol;Acc:MGI:1890508]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037621","ENSMUSG00000037621","Atoh8","atonal bHLH transcription factor 8 [Source:MGI Symbol;Acc:MGI:1918343]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033545","ENSMUSG00000033545","Znrf1","zinc and ring finger 1 [Source:MGI Symbol;Acc:MGI:2177308]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019838","ENSMUSG00000019838","Slc16a10","solute carrier family 16 (monocarboxylic acid transporters), member 10 [Source:MGI Symbol;Acc:MGI:1919722]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036606","ENSMUSG00000036606","Plxnb2","plexin B2 [Source:MGI Symbol;Acc:MGI:2154239]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000058392","ENSMUSG00000058392","Rrp1b","ribosomal RNA processing 1B [Source:MGI Symbol;Acc:MGI:1919712]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026150","ENSMUSG00000026150","Mff","mitochondrial fission factor [Source:MGI Symbol;Acc:MGI:1922984]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041168","ENSMUSG00000041168","Lonp1","lon peptidase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1921392]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000902","ENSMUSG00000000902","Smarcb1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040048","ENSMUSG00000040048","Ndufb10","NADH:ubiquinone oxidoreductase subunit B10 [Source:MGI Symbol;Acc:MGI:1915592]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024999","ENSMUSG00000024999","Noc3l","NOC3 like DNA replication regulator [Source:MGI Symbol;Acc:MGI:1932610]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025340","ENSMUSG00000025340","Rabgef1","RAB guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:1929459]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030309","ENSMUSG00000030309","Caprin2","caprin family member 2 [Source:MGI Symbol;Acc:MGI:2448541]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000012296","ENSMUSG00000012296","Tjap1","tight junction associated protein 1 [Source:MGI Symbol;Acc:MGI:1921344]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029198","ENSMUSG00000029198","Grpel1","GrpE-like 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1334417]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003438","ENSMUSG00000003438","Timm50","translocase of inner mitochondrial membrane 50 [Source:MGI Symbol;Acc:MGI:1913775]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000054263","ENSMUSG00000054263","Lifr","LIF receptor alpha [Source:MGI Symbol;Acc:MGI:96788]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051853","ENSMUSG00000051853","Arf3","ADP-ribosylation factor 3 [Source:MGI Symbol;Acc:MGI:99432]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063952","ENSMUSG00000063952","Brpf3","bromodomain and PHD finger containing, 3 [Source:MGI Symbol;Acc:MGI:2146836]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030188","ENSMUSG00000030188","Magohb","mago homolog B, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1913691]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001847","ENSMUSG00000001847","Rac1","Rac family small GTPase 1 [Source:MGI Symbol;Acc:MGI:97845]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021993","ENSMUSG00000021993","Mipep","mitochondrial intermediate peptidase [Source:MGI Symbol;Acc:MGI:1917728]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037190","ENSMUSG00000037190","Cyb561d2","cytochrome b-561 domain containing 2 [Source:MGI Symbol;Acc:MGI:1929280]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040356","ENSMUSG00000040356","Skic2","SKI2 subunit of superkiller complex [Source:MGI Symbol;Acc:MGI:1099835]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051344","ENSMUSG00000051344","Plekhm3","pleckstrin homology domain containing, family M, member 3 [Source:MGI Symbol;Acc:MGI:2443627]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051518","ENSMUSG00000051518","Rps19bp1","ribosomal protein S19 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913788]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022174","ENSMUSG00000022174","Dad1","defender against cell death 1 [Source:MGI Symbol;Acc:MGI:101912]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006782","ENSMUSG00000006782","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023977","ENSMUSG00000023977","Ubr2","ubiquitin protein ligase E3 component n-recognin 2 [Source:MGI Symbol;Acc:MGI:1861099]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020741","ENSMUSG00000020741","Cluh","clustered mitochondria (cluA/CLU1) homolog [Source:MGI Symbol;Acc:MGI:1921398]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030551","ENSMUSG00000030551","Nr2f2","nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000050530","ENSMUSG00000050530","Fam171a1","family with sequence similarity 171, member A1 [Source:MGI Symbol;Acc:MGI:2442917]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031586","ENSMUSG00000031586","Rbpms","RNA binding protein gene with multiple splicing [Source:MGI Symbol;Acc:MGI:1334446]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038170","ENSMUSG00000038170","Pde4dip","phosphodiesterase 4D interacting protein (myomegalin) [Source:MGI Symbol;Acc:MGI:1891434]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028318","ENSMUSG00000028318","Polr1e","polymerase (RNA) I polypeptide E [Source:MGI Symbol;Acc:MGI:1929022]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021375","ENSMUSG00000021375","Kif13a","kinesin family member 13A [Source:MGI Symbol;Acc:MGI:1098264]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037306","ENSMUSG00000037306","Man1c1","mannosidase, alpha, class 1C, member 1 [Source:MGI Symbol;Acc:MGI:2446214]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018547","ENSMUSG00000018547","Pip4k2b","phosphatidylinositol-5-phosphate 4-kinase, type II, beta [Source:MGI Symbol;Acc:MGI:1934234]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037211","ENSMUSG00000037211","Spry1","sprouty RTK signaling antagonist 1 [Source:MGI Symbol;Acc:MGI:1345139]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042298","ENSMUSG00000042298","Ttc19","tetratricopeptide repeat domain 19 [Source:MGI Symbol;Acc:MGI:1920045]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029103","ENSMUSG00000029103","Lrpap1","low density lipoprotein receptor-related protein associated protein 1 [Source:MGI Symbol;Acc:MGI:96829]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027968","ENSMUSG00000027968","Larp7","La ribonucleoprotein 7, transcriptional regulator [Source:MGI Symbol;Acc:MGI:107634]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025423","ENSMUSG00000025423","Pias2","protein inhibitor of activated STAT 2 [Source:MGI Symbol;Acc:MGI:1096566]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051984","ENSMUSG00000051984","Sec31b","SEC31 homolog B, COPII coat complex component [Source:MGI Symbol;Acc:MGI:2685187]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024220","ENSMUSG00000024220","Zfp523","zinc finger protein 523 [Source:MGI Symbol;Acc:MGI:2687278]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027953","ENSMUSG00000027953","Slc50a1","solute carrier family 50 (sugar transporter), member 1 [Source:MGI Symbol;Acc:MGI:107417]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025225","ENSMUSG00000025225","Nfkb2","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028334","ENSMUSG00000028334","Nans","N-acetylneuraminic acid synthase (sialic acid synthase) [Source:MGI Symbol;Acc:MGI:2149820]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001105","ENSMUSG00000001105","Ift20","intraflagellar transport 20 [Source:MGI Symbol;Acc:MGI:1915585]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019996","ENSMUSG00000019996","Map7","microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000051586","ENSMUSG00000051586","Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:MGI Symbol;Acc:MGI:2442733]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031930","ENSMUSG00000031930","Wwp2","WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1914144]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000043415","ENSMUSG00000043415","Otud1","OTU domain containing 1 [Source:MGI Symbol;Acc:MGI:1918448]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035469","ENSMUSG00000035469","Rcbtb1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 [Source:MGI Symbol;Acc:MGI:1918580]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042523","ENSMUSG00000042523","Dnal1","dynein, axonemal, light chain 1 [Source:MGI Symbol;Acc:MGI:1921462]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022119","ENSMUSG00000022119","Rbm26","RNA binding motif protein 26 [Source:MGI Symbol;Acc:MGI:1921463]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000017747","ENSMUSG00000017747","Ghdc","GH3 domain containing [Source:MGI Symbol;Acc:MGI:1931556]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001445","ENSMUSG00000001445","Mrpl10","mitochondrial ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:1333801]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029034","ENSMUSG00000029034","Ints11","integrator complex subunit 11 [Source:MGI Symbol;Acc:MGI:1919207]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019944","ENSMUSG00000019944","Rhobtb1","Rho-related BTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1916538]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000045672","ENSMUSG00000045672","Col27a1","collagen, type XXVII, alpha 1 [Source:MGI Symbol;Acc:MGI:2672118]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027425","ENSMUSG00000027425","Kat14","lysine acetyltransferase 14 [Source:MGI Symbol;Acc:MGI:1917264]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024817","ENSMUSG00000024817","Uhrf2","ubiquitin-like, containing PHD and RING finger domains 2 [Source:MGI Symbol;Acc:MGI:1923718]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038845","ENSMUSG00000038845","Phb","prohibitin [Source:MGI Symbol;Acc:MGI:97572]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035493","ENSMUSG00000035493","Tgfbi","transforming growth factor, beta induced [Source:MGI Symbol;Acc:MGI:99959]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026880","ENSMUSG00000026880","Stom","stomatin [Source:MGI Symbol;Acc:MGI:95403]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021751","ENSMUSG00000021751","Acox2","acyl-Coenzyme A oxidase 2, branched chain [Source:MGI Symbol;Acc:MGI:1934852]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028195","ENSMUSG00000028195","Ccn1","cellular communication network factor 1 [Source:MGI Symbol;Acc:MGI:88613]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038046","ENSMUSG00000038046","Mrm3","mitochondrial rRNA methyltransferase 3 [Source:MGI Symbol;Acc:MGI:1914640]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000086784","ENSMUSG00000086784","Isoc2a","isochorismatase domain containing 2a [Source:MGI Symbol;Acc:MGI:3609243]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015337","ENSMUSG00000015337","Endog","endonuclease G [Source:MGI Symbol;Acc:MGI:1261433]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028986","ENSMUSG00000028986","Klhl7","kelch-like 7 [Source:MGI Symbol;Acc:MGI:1196453]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000017176","ENSMUSG00000017176","Nt5c3b","5'-nucleotidase, cytosolic IIIB [Source:MGI Symbol;Acc:MGI:1915356]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038495","ENSMUSG00000038495","Otud7b","OTU domain containing 7B [Source:MGI Symbol;Acc:MGI:2654703]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004099","ENSMUSG00000004099","Dnmt1","DNA methyltransferase (cytosine-5) 1 [Source:MGI Symbol;Acc:MGI:94912]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037172","ENSMUSG00000037172","Dennd11","DENN domain containing 11 [Source:MGI Symbol;Acc:MGI:2444256]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015027","ENSMUSG00000015027","Galns","galactosamine (N-acetyl)-6-sulfate sulfatase [Source:MGI Symbol;Acc:MGI:1355303]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071547","ENSMUSG00000071547","Nt5dc2","5'-nucleotidase domain containing 2 [Source:MGI Symbol;Acc:MGI:1917271]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068394","ENSMUSG00000068394","Cep152","centrosomal protein 152 [Source:MGI Symbol;Acc:MGI:2139083]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031628","ENSMUSG00000031628","Casp3","caspase 3 [Source:MGI Symbol;Acc:MGI:107739]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032308","ENSMUSG00000032308","Ulk3","unc-51-like kinase 3 [Source:MGI Symbol;Acc:MGI:1918992]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000061411","ENSMUSG00000061411","Nol4l","nucleolar protein 4-like [Source:MGI Symbol;Acc:MGI:1918765]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026986","ENSMUSG00000026986","Hnmt","histamine N-methyltransferase [Source:MGI Symbol;Acc:MGI:2153181]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000058230","ENSMUSG00000058230","Arhgap35","Rho GTPase activating protein 35 [Source:MGI Symbol;Acc:MGI:1929494]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030654","ENSMUSG00000030654","Arl6ip1","ADP-ribosylation factor-like 6 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1858943]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022307","ENSMUSG00000022307","Oxr1","oxidation resistance 1 [Source:MGI Symbol;Acc:MGI:2179326]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027014","ENSMUSG00000027014","Cwc22","CWC22 spliceosome-associated protein [Source:MGI Symbol;Acc:MGI:2136773]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000079658","ENSMUSG00000079658","Eloc","elongin C [Source:MGI Symbol;Acc:MGI:1915173]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029048","ENSMUSG00000029048","Rer1","retention in endoplasmic reticulum sorting receptor 1 [Source:MGI Symbol;Acc:MGI:1915080]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024312","ENSMUSG00000024312","Wdr46","WD repeat domain 46 [Source:MGI Symbol;Acc:MGI:1931871]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031532","ENSMUSG00000031532","Saraf","store-operated calcium entry-associated regulatory factor [Source:MGI Symbol;Acc:MGI:1915137]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032238","ENSMUSG00000032238","Rora","RAR-related orphan receptor alpha [Source:MGI Symbol;Acc:MGI:104661]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038417","ENSMUSG00000038417","Fig4","FIG4 phosphoinositide 5-phosphatase [Source:MGI Symbol;Acc:MGI:2143585]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000058099","ENSMUSG00000058099","Nfam1","Nfat activating molecule with ITAM motif 1 [Source:MGI Symbol;Acc:MGI:1921289]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035437","ENSMUSG00000035437","Rabgap1","RAB GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2385139]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023959","ENSMUSG00000023959","Clic5","chloride intracellular channel 5 [Source:MGI Symbol;Acc:MGI:1917912]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053581","ENSMUSG00000053581","Zfand2a","zinc finger, AN1-type domain 2A [Source:MGI Symbol;Acc:MGI:2140729]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028273","ENSMUSG00000028273","Pdlim5","PDZ and LIM domain 5 [Source:MGI Symbol;Acc:MGI:1927489]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031617","ENSMUSG00000031617","Tmem184c","transmembrane protein 184C [Source:MGI Symbol;Acc:MGI:2384562]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029403","ENSMUSG00000029403","Cdkl2","cyclin dependent kinase like 2 (CDC2 related kinase) [Source:MGI Symbol;Acc:MGI:1858227]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000059883","ENSMUSG00000059883","Irak4","interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000581","ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor [Source:MGI Symbol;Acc:MGI:1927354]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000118049","ENSMUSG00000118049","Gm50103","predicted gene, 50103 [Source:MGI Symbol;Acc:MGI:6302834]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000073755","ENSMUSG00000073755","5730409E04Rik","RIKEN cDNA 5730409E04Rik gene [Source:MGI Symbol;Acc:MGI:3609248]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032555","ENSMUSG00000032555","Topbp1","topoisomerase (DNA) II binding protein 1 [Source:MGI Symbol;Acc:MGI:1920018]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049313","ENSMUSG00000049313","Sorl1","sortilin-related receptor, LDLR class A repeats-containing [Source:MGI Symbol;Acc:MGI:1202296]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021710","ENSMUSG00000021710","Nln","neurolysin (metallopeptidase M3 family) [Source:MGI Symbol;Acc:MGI:1923055]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030795","ENSMUSG00000030795","Fus","fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042807","ENSMUSG00000042807","Hecw2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2685817]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057137","ENSMUSG00000057137","Tmem140","transmembrane protein 140 [Source:MGI Symbol;Acc:MGI:1915737]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031666","ENSMUSG00000031666","Rbl2","RB transcriptional corepressor like 2 [Source:MGI Symbol;Acc:MGI:105085]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000017801","ENSMUSG00000017801","Mlx","MAX-like protein X [Source:MGI Symbol;Acc:MGI:108398]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027207","ENSMUSG00000027207","Galk2","galactokinase 2 [Source:MGI Symbol;Acc:MGI:1917226]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022797","ENSMUSG00000022797","Tfrc","transferrin receptor [Source:MGI Symbol;Acc:MGI:98822]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025130","ENSMUSG00000025130","P4hb","prolyl 4-hydroxylase, beta polypeptide [Source:MGI Symbol;Acc:MGI:97464]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018415","ENSMUSG00000018415","Gid4","GID complex subunit 4, VID24 homolog [Source:MGI Symbol;Acc:MGI:1914021]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036565","ENSMUSG00000036565","Ttyh3","tweety family member 3 [Source:MGI Symbol;Acc:MGI:1925589]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036501","ENSMUSG00000036501","Fam13b","family with sequence similarity 13, member B [Source:MGI Symbol;Acc:MGI:2447834]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042541","ENSMUSG00000042541","Sem1","SEM1, 26S proteasome complex subunit [Source:MGI Symbol;Acc:MGI:109238]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000074405","ENSMUSG00000074405","Zfp865","zinc finger protein 865 [Source:MGI Symbol;Acc:MGI:2442656]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003546","ENSMUSG00000003546","Klc4","kinesin light chain 4 [Source:MGI Symbol;Acc:MGI:1922014]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026353","ENSMUSG00000026353","Ubxn4","UBX domain protein 4 [Source:MGI Symbol;Acc:MGI:1915062]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033863","ENSMUSG00000033863","Klf9","Kruppel-like transcription factor 9 [Source:MGI Symbol;Acc:MGI:1333856]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000060938","ENSMUSG00000060938","Rpl26","ribosomal protein L26 [Source:MGI Symbol;Acc:MGI:106022]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034707","ENSMUSG00000034707","Gns","glucosamine (N-acetyl)-6-sulfatase [Source:MGI Symbol;Acc:MGI:1922862]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021192","ENSMUSG00000021192","Golga5","golgin A5 [Source:MGI Symbol;Acc:MGI:1351475]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033530","ENSMUSG00000033530","Ttc7b","tetratricopeptide repeat domain 7B [Source:MGI Symbol;Acc:MGI:2144724]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042328","ENSMUSG00000042328","Hps4","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2 [Source:MGI Symbol;Acc:MGI:2177742]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000013419","ENSMUSG00000013419","Zfp651","zinc finger protein 651 [Source:MGI Symbol;Acc:MGI:2670992]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046959","ENSMUSG00000046959","Slc26a1","solute carrier family 26 (sulfate transporter), member 1 [Source:MGI Symbol;Acc:MGI:2385894]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036561","ENSMUSG00000036561","Ppp6r2","protein phosphatase 6, regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1918724]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028433","ENSMUSG00000028433","Ubap2","ubiquitin-associated protein 2 [Source:MGI Symbol;Acc:MGI:1916176]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034320","ENSMUSG00000034320","Slc26a2","solute carrier family 26 (sulfate transporter), member 2 [Source:MGI Symbol;Acc:MGI:892977]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001120","ENSMUSG00000001120","Pcbp3","poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035735","ENSMUSG00000035735","Dagla","diacylglycerol lipase, alpha [Source:MGI Symbol;Acc:MGI:2677061]","ARRAYEXPRESS,ENSG"
